Id,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Latitude,Longitude,restaurants,stores,transport,school,nightlife,golf,park,grocery,service,recreational,cultural,leisure
1305,RM,32.0,3363,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,976,976,GasA,Ex,Y,SBrkr,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,0,None,None,0,4,2006,WD,Normal,130000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1315,RL,60.0,8190,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0,216,948,GasA,Ex,Y,SBrkr,0,948,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,Unf,1,280,TA,TA,Y,0,36,0,0,0,0,0,None,None,0,10,2007,WD,Normal,119000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1320,RL,75.0,10215,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,864,GasA,Ex,Y,SBrkr,0,948,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,Unf,1,248,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,2,2007,WD,Normal,111000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1327,RH,70.0,4270,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,544,GasA,Ex,Y,SBrkr,0,774,0,0,1,0,3,1,Gd,6,Typ,0,None,None,None,0,0,None,None,Y,0,0,286,0,0,0,0,None,None,0,5,2007,WD,Normal,79000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1333,RL,67.0,8877,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,816,GasA,Ex,Y,SBrkr,0,816,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,Unf,1,288,Fa,Fa,Y,0,0,0,0,0,0,0,None,None,0,5,2009,WD,Normal,100000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1378,RL,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408,BLQ,420,156,984,GasA,Ex,Y,SBrkr,0,1604,0,0,2,0,3,1,TA,6,Min2,0,None,Detchd,Unf,2,660,TA,TA,Y,0,68,0,0,0,0,0,None,None,0,7,2009,WD,Normal,117000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1381,RL,45.0,8212,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,203,Unf,0,661,864,GasA,TA,N,FuseF,0,864,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,Unf,1,200,TA,Fa,Y,0,0,96,0,0,0,0,None,None,0,6,2010,WD,Normal,58500,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1385,RL,60.0,9060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,204,Unf,0,356,560,GasA,TA,Y,SBrkr,0,1258,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,Unf,1,280,TA,TA,P,0,0,0,0,0,0,0,MnPrv,None,0,10,2009,WD,Normal,105000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1424,RL,70.04995836802665,19690,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Av,Unf,0,Unf,0,697,697,GasA,TA,Y,SBrkr,0,2201,0,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,Unf,2,432,Gd,Gd,Y,586,236,0,0,0,738,1,GdPrv,None,0,8,2006,WD,Alloca,274970,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1449,RL,70.0,11767,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,4,7,1910,2000,Gable,CompShg,MetalSd,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,560,560,GasA,Gd,N,SBrkr,0,1346,0,0,1,1,2,1,TA,6,Min2,0,None,Detchd,Unf,1,384,Fa,TA,Y,168,24,0,0,0,0,0,GdWo,None,0,5,2007,WD,Normal,112000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1453,RM,35.0,3675,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,0,547,GasA,Gd,Y,SBrkr,0,1072,1,0,1,0,2,1,TA,5,Typ,0,None,Basment,Fin,2,525,TA,TA,Y,0,28,0,0,0,0,0,None,None,0,5,2006,WD,Normal,145000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1460,RL,75.0,9937,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,830,LwQ,290,136,1256,GasA,Gd,Y,SBrkr,0,1256,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,Fin,1,276,TA,TA,Y,736,68,0,0,0,0,0,None,None,0,6,2008,WD,Normal,147500,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
42,RL,115.0,16905,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967,Unf,0,383,1350,GasA,Gd,Y,SBrkr,0,1328,0,1,1,1,2,1,TA,5,Typ,2,Gd,Attchd,RFn,1,308,TA,TA,P,0,104,0,0,0,0,0,None,None,0,7,2007,WD,Normal,170000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
134,RL,70.04995836802665,6853,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,Gd,TA,PConc,Ex,TA,No,GLQ,1005,Unf,0,262,1267,GasA,Ex,Y,SBrkr,0,1296,1,0,2,0,2,1,Gd,6,Typ,0,None,Attchd,Fin,2,471,TA,TA,Y,192,25,0,0,0,0,0,None,None,0,6,2009,WD,Normal,220000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
158,RL,92.0,12003,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,1Fam,2Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,BrkFace,84.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,774,774,GasA,Ex,Y,SBrkr,0,1968,0,0,2,1,4,1,Ex,8,Typ,1,Gd,BuiltIn,Fin,3,680,TA,TA,Y,0,75,0,0,0,0,0,None,None,0,5,2010,New,Partial,269500,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
170,RL,70.04995836802665,16669,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,BrkFace,653.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1686,1686,GasA,TA,Y,SBrkr,0,1707,0,0,2,1,2,1,TA,6,Typ,1,TA,Attchd,RFn,2,511,TA,TA,Y,574,64,0,0,0,0,0,None,None,0,1,2006,WD,Normal,228000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
175,RL,47.0,12416,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,132.0,TA,TA,CBlock,Gd,Fa,No,ALQ,1398,LwQ,208,0,1606,GasA,TA,Y,SBrkr,0,1651,1,0,2,0,3,1,TA,7,Min2,1,TA,Attchd,Fin,2,616,TA,TA,Y,192,0,0,0,0,0,0,None,None,0,11,2008,WD,Normal,184000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
314,RL,150.0,215245,Pave,None,IR3,Low,AllPub,Inside,Sev,Timberland,Norm,Norm,1Fam,1Story,7,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1236,Rec,820,80,2136,GasW,TA,Y,SBrkr,0,2036,2,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,RFn,2,513,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,6,2009,WD,Normal,375000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
336,RL,70.04995836802665,164660,Grvl,None,IR1,HLS,AllPub,Corner,Sev,Timberland,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249,BLQ,147,103,1499,GasA,Ex,Y,SBrkr,0,1786,2,0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,Fin,2,529,TA,TA,Y,670,0,0,0,0,0,0,None,Shed,700,8,2008,WD,Normal,228950,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
341,RL,85.0,14191,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,967,967,GasA,Ex,Y,SBrkr,0,1908,0,0,2,1,4,1,Gd,9,Typ,0,None,Attchd,Fin,2,431,TA,TA,Y,135,0,0,0,0,0,0,None,None,0,4,2010,WD,Normal,202900,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
430,RL,130.0,11457,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,1Fam,1Story,6,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,1005,Unf,0,387,1392,GasA,TA,Y,SBrkr,0,1412,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,Unf,2,576,TA,TA,Y,0,0,169,0,0,0,0,None,None,0,3,2009,WD,Normal,175000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
453,RL,70.04995836802665,9303,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742,Unf,0,130,872,GasA,Ex,Y,SBrkr,0,1756,1,0,2,1,3,1,TA,7,Typ,0,None,Attchd,Fin,2,422,TA,TA,Y,144,122,0,0,0,0,0,None,None,0,7,2007,WD,Normal,204000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
531,RL,85.0,10200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,219.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,783,Unf,0,678,1461,GasA,Ex,Y,SBrkr,0,1509,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,RFn,2,600,TA,TA,Y,224,0,0,0,0,0,0,None,None,0,8,2008,WD,Abnorml,175000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
541,RL,85.0,14601,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,584.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1260,Unf,0,578,1838,GasA,Ex,Y,SBrkr,0,1838,1,0,2,0,2,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,765,TA,TA,Y,270,68,0,0,0,0,0,None,None,0,3,2009,WD,Normal,315000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
573,RL,83.0,13159,Pave,None,IR1,HLS,AllPub,Corner,Gtl,Timberland,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,846,846,GasA,Gd,Y,SBrkr,0,1692,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,650,TA,TA,Y,208,114,0,0,0,0,0,None,None,0,7,2009,New,Partial,224500,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
586,RL,88.0,11443,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,208.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1460,Unf,0,408,1868,GasA,Ex,Y,SBrkr,0,2028,1,0,2,0,2,1,Gd,7,Typ,2,Gd,Attchd,RFn,3,880,TA,TA,Y,326,66,0,0,0,0,0,None,None,0,3,2006,New,Partial,369900,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
620,RL,85.0,12244,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,871,Unf,0,611,1482,GasA,Ex,Y,SBrkr,0,2262,1,0,2,1,4,1,Gd,10,Typ,2,Gd,Attchd,Fin,3,749,TA,TA,Y,168,0,0,0,0,0,0,None,None,0,8,2008,WD,Normal,305000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
693,RL,42.0,26178,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Timberland,Norm,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,293.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,965,Unf,0,245,1210,GasA,Ex,Y,SBrkr,0,2519,1,0,2,1,4,1,Gd,9,Typ,2,Gd,Attchd,RFn,2,628,TA,TA,Y,320,27,0,0,0,0,0,None,None,0,4,2006,WD,Normal,335000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
696,RL,54.0,13811,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,Gd,No,GLQ,980,LwQ,40,92,1112,GasA,Gd,Y,SBrkr,0,1137,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,Unf,2,551,TA,TA,Y,125,0,0,0,0,0,0,None,None,0,7,2006,WD,Normal,176000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
701,RL,85.0,14331,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,526,1800,GasA,Ex,Y,SBrkr,0,1800,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3,765,TA,TA,Y,270,78,0,0,0,0,0,None,None,0,5,2006,WD,Normal,312500,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
732,RL,73.0,9590,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786,Unf,0,82,868,GasA,Ex,Y,SBrkr,0,1146,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,438,TA,TA,Y,160,22,0,0,0,0,0,None,None,0,5,2007,WD,Normal,187500,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
867,RL,67.0,10656,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1638,1638,GasA,Ex,Y,SBrkr,0,1646,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,3,870,TA,TA,Y,192,80,0,0,0,0,0,None,None,0,11,2007,New,Partial,248900,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
882,RL,44.0,13758,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timberland,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902,Unf,0,254,1156,GasA,Ex,Y,SBrkr,0,1717,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,400,TA,TA,Y,168,36,0,0,0,0,0,None,None,0,4,2007,WD,Normal,187500,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
931,RL,73.0,8925,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,GasA,Ex,Y,SBrkr,0,1466,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,Fin,3,610,TA,TA,Y,100,18,0,0,0,0,0,None,None,0,7,2009,WD,Normal,201000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
945,RL,70.04995836802665,14375,Pave,None,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timberland,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,TA,TA,CBlock,TA,TA,No,GLQ,111,Rec,354,354,819,GasA,Gd,Y,FuseA,0,1344,0,1,1,0,3,1,Gd,7,Typ,1,Gd,Basment,RFn,2,525,TA,TA,Y,0,118,0,0,233,0,0,None,None,0,1,2009,COD,Abnorml,137500,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
948,RL,85.0,14536,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,0,316,1616,GasA,Ex,Y,SBrkr,0,1629,1,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,808,TA,TA,Y,0,252,0,0,0,0,0,None,None,0,11,2007,WD,Normal,270000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
965,RL,80.0,11316,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,624,Unf,0,193,817,GasA,Ex,Y,SBrkr,0,1894,1,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2,510,TA,TA,Y,0,40,0,0,0,0,0,None,None,0,2,2010,WD,Normal,214900,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
1025,RL,70.04995836802665,15498,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,ALQ,1165,LwQ,400,0,1565,GasA,TA,Y,SBrkr,0,2898,1,0,2,0,2,1,Gd,10,Typ,1,Gd,Attchd,Fin,2,665,TA,TA,Y,0,72,174,0,0,0,0,None,None,0,5,2008,COD,Abnorml,287000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
1028,RL,71.0,9520,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,338.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1513,Unf,0,125,1638,GasA,Ex,Y,SBrkr,0,1646,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,800,TA,TA,Y,192,44,0,0,0,0,0,None,None,0,4,2008,New,Partial,293077,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
1037,RL,89.0,12898,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,70.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1022,Unf,0,598,1620,GasA,Ex,Y,SBrkr,0,1620,1,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,Fin,3,912,TA,TA,Y,228,0,0,0,0,0,0,None,None,0,9,2009,WD,Normal,315500,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
1181,RL,70.04995836802665,11170,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Wood,Gd,TA,No,LwQ,1216,Unf,0,0,1216,GasA,Ex,Y,SBrkr,0,2514,0,0,2,1,4,1,TA,8,Typ,0,None,Attchd,Fin,2,693,TA,TA,Y,0,0,0,0,0,0,0,GdPrv,None,0,4,2006,WD,Normal,250000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
1185,RL,50.0,35133,Grvl,None,Reg,Lvl,AllPub,Inside,Mod,Timberland,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159,Unf,0,413,1572,GasA,Gd,Y,SBrkr,0,1572,1,0,1,1,3,1,TA,5,Typ,2,TA,2Types,RFn,3,995,TA,TA,Y,0,263,0,0,263,0,0,None,None,0,5,2007,WD,Normal,186700,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
1240,RL,64.0,9037,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428,Unf,0,1048,1476,GasA,Ex,Y,SBrkr,0,1484,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2,472,TA,TA,Y,120,33,0,0,0,0,0,None,None,0,12,2007,WD,Normal,265900,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
1268,RL,89.0,13214,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2002,2002,GasA,Ex,Y,SBrkr,0,2018,0,0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,Fin,3,746,TA,TA,Y,144,76,0,0,0,0,0,None,None,0,5,2010,WD,Normal,378500,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
1282,RL,50.0,8049,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timberland,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,1053,Unf,0,256,1309,GasA,TA,Y,SBrkr,0,1339,1,0,2,0,2,1,TA,6,Typ,1,TA,Attchd,Fin,2,484,Gd,Gd,Y,0,58,0,0,90,0,0,None,None,0,7,2006,WD,Normal,180000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
1348,RL,93.0,15306,Pave,None,IR1,HLS,AllPub,Corner,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,Unf,0,1652,1732,GasA,Ex,Y,SBrkr,0,1776,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3,712,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,5,2007,New,Partial,283463,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
1376,RL,89.0,10991,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1571,1571,GasA,Ex,Y,SBrkr,0,1571,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3,722,TA,TA,Y,100,36,0,0,0,0,0,None,None,0,12,2007,New,Partial,239000,41.999613,-93.649627,1,0,0,0,0,0,0,0,0,0,0,1
